
TEDDYTIME
PO Box 96231
BALMORAL 1342

Analyse Sales [Item Spreadsheet]

April 2019 through March 2020
17/04/2020,Page 1
10:37:51 am
Item No.,Item Name,April,May,June,July,August,September,October,November,December,January,February,March,Total
T17.015,Premium White Tissue PK/480,11,8,10,9,6,8,7,16,13,10,12,9,119
T17.015.24,Tissue 17g Deluxe Acid Free 24,0,0,0,0,0,0,0,0,0,0,0,0,0
T17.017,Premium Cream Tissue PK/480,1,0,0,4,0,0,2,1,0,1,0,1,10
T17.017.24,Tissue 17g Deluxe Acid Free 24,0,0,0,0,0,0,0,0,0,0,0,0,0
T17.020.24,Tissue 17g Deluxe Acid Free 24,0,0,0,0,0,0,0,0,0,0,0,0,0
T17.022,Premium Black Tissue PK/480,2,2,0,5,1,3,0,2,5,6,1,2,29
T17.045,Premium Red Tissue PK/480,0,1,0,1,0,1,1,3,2,0,0,0,9
T17.045.24,Tissue Paper Red Sheets PK/24,0,0,1,3,0,0,2,12,0,1,4,0,23
T17.047,Premium Natural Tissue PK/480,1,0,1,0,0,0,0,0,0,2,3,1,8
T40.041,Cello Tissue Look Yellow PK100,0,1,0,0,0,0,0,0,0,0,0,0,1
T40.085,Cello Tissue Look 40mic 100sh,0,0,0,0,0,0,0,0,0,0,0,0,0
TAGK,Kraft Hanging Gift Tag PK/100,6,3,4,1,3,7,3,0,0,0,0,0,27
TAGW,White Hanging Gift Tag PK/100,2,1,6,0,1,2,5,6,2,9,1,0,35
TD01,Tape Dispenser,1,2,0,2,2,1,3,1,4,0,1,1,18
TEEWH,TEEWH,0,0,0,0,0,0,0,0,0,0,0,0,0
TFL11,Floating Glass Tealight PK/12,0,0,0,0,7,0,0,1,0,0,4,0,12
TFL12,Floating Glass Tealight PK/12,0,0,0,0,0,0,0,0,0,0,0,0,0
TG1818,Wire Painted Green Gauge 18,6,3,9,9,2,0,9,2,5,7,7,1,60
TG1820,Wire Painted Green Gauge 20,10,9,6,4,5,3,15,4,7,5,14,2,84
TG1822,Wire Painted Green Gauge 22,10,7,6,4,2,2,6,4,7,4,6,4,62
TG1824,Wire Painted Green Gauge 24,0,1,2,0,0,0,4,1,1,1,1,0,11
TG1826,Wire Painted Green Gauge 26,0,2,0,1,0,2,2,0,0,1,1,0,9
TG1828,Wire Painted Green Gauge 28,3,1,1,1,0,0,1,1,0,0,1,0,9
TG920,Wire Painted Green Gauge 20,1,2,1,2,0,4,1,1,2,3,0,2,19
TG922,Wire Painted Green Gauge 22,7,3,3,3,4,2,4,4,5,0,2,3,40
TGB20,Tall bud vase 20x5cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TGB22,Glass Tube Vase 4.5x4.5x22cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TGB25,Tall bud vase 25.5x5,0,0,0,0,0,0,0,0,0,0,0,0,0
TGBV10,Glass Bud Vase 7x7x10cm,13,5,9,10,16,24,0,0,0,0,0,0,77
TGBV13,Glass Bud Vase w/Lace 13cmH,0,0,12,0,0,0,0,0,0,0,0,0,12
TGBV14,Glass Tubes S/3 on Base 10.5cm,10,0,0,0,0,0,2,10,0,8,10,0,40
TGBV15,Glass Tubes S/3 on Base 16.5cm,1,0,0,0,0,1,9,10,0,2,8,17,48
TGBV16,Bud Vase Set of 3 5.5x5.5x10.5,0,0,0,0,0,0,0,0,0,0,0,0,0
TGBV17,Bud Vase with Star S/3 11cmH,4,17,28,18,23,1,10,0,0,0,0,0,101
TGBV18,Bud Vase with Star S/3 14cmH,6,2,8,8,2,1,3,10,14,62,3,0,119
TGBV1830,Belly Vase 12.5TD x 11.5BD x 3,0,0,0,0,0,0,0,0,0,0,0,0,0
TGBV19,Bud Vase w/Heart S/12 15.5cmH,6,8,3,0,0,0,0,0,0,0,0,0,17
TGBV20,Bud Vase Set of 6 23cmH,2,2,6,8,0,42,0,0,0,0,0,0,60
TGBV21,Bud Vase Set of 12 7.5cmH,4,3,5,2,4,1,27,9,2,4,5,7,73
TGBV25,BellyVase 13x25cmH,0,0,0,0,0,36,11,38,70,18,48,36,257
TGBV30,Belly Vase 11x30cmH,0,0,0,0,0,0,0,0,0,0,0,0,0
TGBV8,Glass Bud Vase 8x8x8cmH,0,0,0,0,0,0,0,0,0,0,0,0,0
TGCJ20,Candy Jar 15x36.5cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TGCJ21,Candy Jar 13x13x36x14cmD,0,0,0,0,0,0,0,0,0,0,0,0,0
TGCJ22,Candy  Jar 9x23.5x12.5cmD,0,0,0,0,0,0,0,0,0,0,0,0,0
TGCJ23,Candy Jar 17x23.5cm,2,0,0,0,0,0,0,0,0,0,0,0,2
TGCJ24,Candy Jar 18x14.5x36x20.5cmD,0,0,0,0,0,0,0,0,0,0,0,0,0
TGCJ25,Candy Jar 15x16x24.5cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TGCJ26,Candy Jar with Lid 20.5cmH,3,0,2,5,0,0,0,0,0,0,0,0,10
TGCJ27,Candy Jar with Lid 25.5cmH,9,0,0,0,0,0,0,0,0,0,0,0,9
TGCJ28,Candy Jar 11x28cmH,0,0,0,0,0,0,0,0,0,0,0,0,0
TGCS1660,Concave Cylinder Vase 60cmH,0,6,5,2,0,0,6,3,1,0,3,0,26
TGCU10,Cube Shape Glass Vase 10cm,18,54,15,7,20,21,16,22,0,22,0,21,216
TGCU12,Cube Shape Glass Vase 12cm,8,36,0,38,30,1,2,24,0,10,0,20,169
TGCU15,Cube Shape Glass Vase 15cm,14,2,0,0,9,1,18,9,3,0,1,8,65
TGCU18,Cube Shape Glass Vase 18cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TGCU8,Cube Shape Glass Vase 8cm,4,1,0,6,0,6,12,18,0,12,0,0,59
TGCUB10,Glass Cube black 10x10x10cm,0,0,0,0,0,0,0,0,0,0,6,0,6
TGCUB12,Glass Colour Cube Black 12.5cm,0,0,0,0,1,24,1,2,0,2,4,2,36
TGCUR12,Glass Colour Cube Red 12.5cm,2,0,0,0,1,1,1,50,0,0,0,0,55
TGCY1030,Cylinder Vase 10cmx30cmH,0,0,0,0,0,0,0,0,0,0,0,0,0
TGCY1040,Glass Cylinder Vase 10x40cmH,3,20,1,1,0,1,1,13,30,12,2,6,90
TGCY1045,Cylinder 10TD x 10BD x 45cmH,0,0,-3,0,0,0,0,0,0,0,0,0,-3
TGCY1240,Glass Cylinder Vase 12x40cmH,2,3,3,0,2,24,3,6,0,3,0,0,46
TGCY1260,Glass Cylinder Vase 12x60cmH,0,0,0,5,0,0,0,0,0,0,0,0,5
TGCY1515,Glass Cylinder Vase 15x15cmH,14,0,38,1,2,1,2,18,0,0,24,0,100
TGCY1540,Glass Cylinder Vase 15x40cmH,12,0,3,0,0,6,3,2,2,6,3,6,43
TGCY1550,Glass Cylinder Vase 15x50cmH,0,0,0,0,0,0,0,0,0,0,0,0,0
TGCY20,Glass Cylinder Vase 5.5x20cmH,58,33,37,21,4,10,5,0,0,0,0,0,168
TGCY2010,Cylinder Vase 20x10cm,0,0,0,0,0,10,8,42,6,0,20,49,135
TGCY2512,Glass Cylinder Vase 12x25cmH,2,2,6,14,26,6,1,12,2,27,27,9,134
TGCY30,Glass Cylinder Vase 5.5x30cmH,2,16,4,12,8,0,17,18,25,96,86,0,284
TGCY3015,Cylinder Vase 30x15cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TGCYB25,Tall cylinder glass vase in bl,0,0,0,0,0,0,0,0,0,0,0,0,0
TGFB10,Glass Fish Bowl 10cmWx8cmH,18,21,12,28,12,30,36,32,37,3,30,24,283
TGFB12,Glass Fish Bowl 11.5cmWx9.5cmH,0,10,24,2,0,26,70,156,0,0,0,0,288
TGFB15,Glass Fish Bowl 12.5Wx12.5cmH,24,48,24,47,27,25,36,39,82,0,0,0,352
TGFB18,Glass Fish Bowl 15.5cmWx13cmH,48,75,3,60,45,12,25,49,24,18,0,19,378
TGFB22,Glass Fish Bowl 21cmWx17cmH,8,12,11,2,25,29,15,20,24,43,8,22,219
TGFB28,Glass Fish Bowl 28Wx27cmH,12,1,1,0,5,12,2,23,1,16,8,13,94
TGFB33,Glass Fish Bowl 33.5cmWx33cmH,2,0,0,0,0,2,7,28,10,4,11,7,71
TGFB40,Glass Fish Bowl 40cmWx35cmH,0,0,0,0,0,0,0,0,0,0,0,0,0
TGFC17,Footed Cylinder 12TD x 11.5BD,0,0,0,0,0,0,0,0,0,0,0,0,0
TGFC23,Footed Cylinder 14.5TD x 14BD,0,0,0,0,0,0,0,0,0,0,0,0,0
TGFFB20,Footed Fish Bowl 11.5x13.5x15c,0,0,0,0,0,0,0,0,0,0,0,0,0
TGFFB21,Footed Fish Bowl 13x15.5x18cmD,0,0,0,4,0,0,4,0,0,0,0,0,8
TGFFV42,Glass Footed Flower Vase 42cmH,1,5,4,1,2,1,6,0,0,0,0,0,20
TGFL2510,Glass Float Bowl 25x10cmH,0,23,2,0,5,2,3,9,1,0,47,-24,68
TGFV55,Tall Glass Flute Vase 14x55cmH,1,4,2,0,0,0,2,0,1,0,0,0,10
TGHB10,Hanging Glass Ball 10 x 9.5 x,48,0,0,0,0,0,0,0,0,0,0,0,48
TGHB10A,Hanging Glass Ball 10x9x10cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TGHB12,Hanging Glass Ball 12x11x12,0,0,0,0,0,0,0,0,0,0,0,0,0
TGHB16,Hanging Glass Ball 15x14x16.5c,0,0,0,0,0,0,0,0,0,0,0,0,0
TGHB8,Hanging Glass Ball 8 x 7 x 8cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TGHL20,Hanging Glass Bulb 11x11x20cmH,0,0,0,0,15,4,1,2,0,4,0,0,26
TGHL26,Hanging Glass Bulb 15x15x26 15,0,0,0,0,0,0,0,0,0,0,0,0,0
TGHO21,Hanging Glass Oval 21.5cmH,2,2,0,0,0,0,0,0,0,0,0,0,4
TGHV17,Glass Lotus Hurricane 13x17cmH,84,49,44,37,1,55,22,20,15,16,12,13,368
TGHV20,Glass Lotus Hurricane 11x20cmH,0,10,0,2,1,4,9,0,0,0,0,0,26
TGHV25,Glass Lotus Hurricane 18x25cmH,35,19,9,22,6,1,6,30,9,15,0,15,167
TGHV35,Glass Lotus Hurricane 24x35cmH,0,6,2,3,4,2,2,1,0,3,1,0,24
TGMV20,Martini Vase 18x13x18cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TGP1818,Economy Green Wire Gauge 18,3,0,0,0,1,3,1,0,3,2,4,0,17
TGP1820,Economy Green Wire Gauge 20,2,3,0,0,0,1,2,1,3,0,0,0,12
TGP1822,Economy Green Wire 22,0,0,0,0,0,0,0,0,0,0,0,0,0
TGP1824,Economy Green Wire Gauge 24,1,2,0,0,1,2,1,0,3,1,0,1,12
TGP1826,Economy Green Wire 26,0,0,0,0,0,0,0,0,0,0,0,0,0
TGP1828,Economy Green Wire 28,0,0,0,0,0,0,0,0,0,0,0,0,0
TGPA18,Pail Vase 13.2TD x 16BD x18cmH,0,0,0,0,0,0,0,0,0,0,0,0,0
TGPV17,Glass Pyramid Vase 17.5cmH,34,19,0,9,10,6,13,16,2,4,0,3,116
TGPV20,Pilsner Vase 25x17x67.5cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TGPV23,Glass Pyramid Vase 23cmH,5,16,15,2,12,16,3,25,1,7,24,5,131
TGPV28,Glass Pyramid Vase 28cmH,4,8,12,1,16,4,9,6,9,2,11,14,96
TGPV33,Pilsner Vase 10x33.5cmH,0,0,0,0,0,0,0,0,0,0,0,0,0
TGPV34,Pyramid Vase 25 x 35cmH,0,0,0,0,0,0,7,5,1,0,0,0,13
TGPV52,Glass Pilsner Vase 52.5cmH,0,0,0,0,0,0,0,0,0,0,0,0,0
TGRV2410,Glass Trough 24x10cmH,97,18,2,3,1,10,0,0,0,0,0,0,131
TGSQ20,Tall Sq Glass Vase 20cm 5cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TGSQ30,Tall Square Glass Vase 30cmH,0,5,0,0,1,0,0,0,0,0,0,0,6
TGSRV46,Glass Stem Flower Vase 46cmH,1,4,1,0,1,1,2,4,1,0,0,0,15
TGST2509,Square Tank Glass Vase 25cmH,2,0,9,0,7,24,10,0,4,0,0,0,56
TGT1,Glass Trough 27.5cmLx8.5cmWx10,0,0,0,0,0,0,0,0,0,0,0,0,0
TGTC1235,Tapered Glass Cylinder 35cmH,0,0,6,0,0,0,0,0,0,0,0,0,6
TGTD13,Hanging Glass Teardrop 8x7x13c,0,0,0,0,0,0,0,0,0,0,0,0,0
TGTD14,Hanging Glass Teardrop 14cmH,11,0,0,0,0,0,0,0,0,0,0,0,11
TGTD17,Hanging Glass Teardrop 9 x 7 x,0,0,0,0,0,0,0,0,0,0,0,0,0
TGTV20,Torch Vase 20cmH x 8.2cmB x 20,0,0,0,0,0,0,0,0,0,0,0,0,0
TGTV45,Glass Trumpet Bulb Vase 45cmH,0,7,5,3,2,1,2,0,1,0,0,1,22
TL01,Glass Tealight Holder 6 x 6 x,0,0,0,0,0,0,0,0,0,0,0,0,0
TL02,Glass Tealight Holder 6 x 6 x,0,0,0,0,0,0,0,0,0,0,0,0,0
TL03,Glass Tealight Holder 20x10x5c,0,0,0,0,0,0,0,0,0,0,0,0,0
TL04,Glass Tealight with Butterfly,0,0,0,0,0,0,0,0,0,0,0,0,0
TL05,Glass Tealight Holder 8.5x8.5x,0,0,0,0,0,0,0,0,0,0,0,0,0
TL06,Glass Tealight Holder 10x9x7cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TL07,Glass Tealight Holder 8x6x10cm,0,0,0,0,0,6,0,0,0,3,0,10,19
TL08,Glass Candle Holder 10x10x8cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TL09,Glass Tealight Holder 6.7x6.7x,0,0,0,0,0,0,0,0,0,0,0,0,0
TL10,Glass Tealight Holder 10.5x10x,0,0,0,0,0,0,0,0,0,0,0,0,0
TL11,Set of 3 Tealights 8x8x7.5cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TL12,Set of 3 Tealights 7x7x8cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TL13,Bronze Tealight w/Heart S/3,0,6,10,4,1,0,3,0,0,0,0,0,24
TL14,Set of 3 Tealights 9x7x10.5cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TL15,Set of 3 Tealights 8x8x7.5cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TL16,Set of 3 Tealights 5.5x5.5x6.8,0,0,0,0,0,0,0,0,0,0,0,0,0
TL17,Set of 3 Tealights 5.5x5.5x6.8,0,0,0,0,0,0,0,0,0,0,0,0,0
TL18,Tealight Holder w/Lace S/3,0,0,5,0,4,3,7,8,4,4,8,3,46
TL19,White Tealight w/Heart S/3,1,5,0,0,2,2,1,0,1,10,5,5,32
TL20,Silver Tealight w/Flower S/3,8,0,3,0,2,4,7,9,1,1,2,1,38
TL21,Fish Bowl Tealight Holder,0,0,0,0,0,0,0,0,0,0,0,0,0
TL22,Round Glass Tealight 7x7.5cm,25,12,12,12,12,48,135,24,72,30,25,14,421
TL23,Fish Bowl Tealight 5.5x2.7cm,1,0,12,0,0,0,36,0,0,0,60,12,121
TL24,Fish Bowl Tealight MIN 12,0,0,0,0,0,0,0,0,0,0,0,0,0
TL25,Green Tealight Holder 10cmH,0,0,4,6,0,0,0,0,1,0,0,0,11
TL26,Frosted Tealight Holder 10cmH,2,0,0,0,1,0,0,0,0,0,0,0,3
TL27,Green Tealight Holder 8cmH,0,2,0,6,3,0,0,3,4,3,0,3,24
TL28,Frosted Tealight Holder 8cmH,0,2,34,12,24,44,-2,4,0,0,0,36,154
TL29,Leaf Tealight Holder 12.5cmH,3,0,0,6,0,0,0,3,0,0,0,0,12
TL30,Leaf Tealight Holder w/Stem,6,0,0,0,0,0,0,0,1,0,0,0,7
TL31,Gold Leaf Tealight Holder 10cm,2,0,0,0,4,0,2,1,5,0,0,11,25
TL32,Gold Geo Tealight Holder 12cmH,1,0,0,6,3,0,5,3,11,0,0,3,32
TL33,Gold Leaf Tealight Holder 8cmH,2,0,0,12,12,0,0,5,3,30,2,6,72
TL34,Gold Geo Tealight Holder 8cmH,2,0,0,1,12,4,27,11,12,0,0,6,75
TL35,Amber Tealight Holder 10cmH,2,7,0,10,8,4,0,3,11,0,0,0,45
TL36,Copper Tealight Holder 10cmH,1,0,0,1,1,0,0,1,0,0,0,2,6
TL37,Copper Tealight Holder w/Stem,0,5,0,0,0,0,0,0,1,0,0,0,6
TL38,Copper Tealight Holder 8cmH,0,0,0,0,0,0,14,6,0,0,0,0,20
TL39,Tealight Holder 14x14x12cmH,1,12,10,22,0,5,6,2,1,3,0,25,87
TL40,Tealight Holder 33x9.5x8.5cmH,1,6,0,1,0,1,14,4,1,0,0,0,28
TL41,Tealight Holder 34x11.5x12cmH,1,6,2,1,0,0,8,0,0,0,0,0,18
TL42,Tealight Holder 11x11x13cmH,1,2,5,1,0,0,2,12,3,0,0,6,32
TL43,Tealight Holder 8.5x10cmH,1,8,2,53,8,0,4,4,0,0,0,4,84
TL44,Tealight Holder 10.5x11x10.5cm,1,5,6,11,1,1,0,1,2,4,0,20,52
TR5738,PK/10 Eftpos Therm Roll 57x38,14,3,7,10,9,13,1,8,11,8,4,9,97
TR5747,PK/10 Eftpos Therm Roll 57x47,2,1,5,7,0,1,7,4,1,2,3,1,34
TR5750,PK/10 Eftpos Therm Roll 57x50,1,3,1,1,5,3,2,3,1,2,1,3,26
TR8080,Eftpos Roll 80mmx80m PK/5,0,0,0,0,2,1,4,0,3,3,1,0,14
TRCHM,Milk Chocolate Truffles 200g,0,0,0,0,0,0,3,0,87,6,31,0,127
TRCHO,Dark Chocolate Truffles 200g,0,0,0,0,0,0,0,0,108,14,43,12,177
TS10,Saddle Single Brick Medium,0,0,0,0,0,0,0,0,0,0,0,0,0
TS20,Saddle Double Brick Large,0,0,0,0,0,0,0,0,0,0,0,0,0
TS5,Saddle 3/4 Brick Small,10,0,0,0,0,0,1,7,6,0,0,0,24
TUNCR,Tulle Net Roll Cream 50cmx10m,1,6,7,13,1,0,0,0,0,0,0,0,28
TUNPI,Tulle Net Roll Pink 50cmx10m,7,8,10,13,0,0,0,0,0,0,0,0,38
TUNWH,Tulle New White 50cm x 10m,0,0,0,0,1,8,0,1,10,0,1,10,31
TVCPA10,Glass Cube MIN 4 10x10x10cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TVCPA12,Glass Cube MIN 4 12x12x12cm,0,0,0,0,0,0,0,0,0,0,0,0,0
TVCU10CL,Glass Cube Clear 10x10x10cm,34,0,0,0,55,33,48,36,114,29,36,29,414
TVCU10CL-12,Glass Cube 10x10cm 10x10 h10,0,0,0,0,0,0,0,0,0,0,0,0,0
TVCU12CL,Glass Cube Clear 12x12x12cm,406,12,0,0,238,519,135,95,198,120,231,87,"2,041"
TVCU12CL-12,Class Cube 12x12cm 12x12 h12,0,0,0,0,0,0,0,0,0,0,0,0,0
TVCU15CL,Glass Cube Clear 15x15x15cm,195,146,79,0,58,209,43,45,45,22,128,46,"1,016"
TVPC13,Vintage Glass Vase  6.7x6.7x12,0,0,0,0,0,0,0,0,0,0,0,0,0
TVPC17,Vintage Glass Vase  8.3x8.3x16,0,0,0,0,0,0,0,0,0,0,0,0,0
TVPPA13,Vintage Glass Vase 7x7x12.MIN4,0,0,0,0,0,0,0,0,0,0,0,0,0
TVPPA17,Vintage Glass Vase 8x8x16 MIN4,0,0,0,0,0,0,0,0,0,0,0,0,0
TW6056L,Tray Hyacinth Oval w/Handles 4,0,0,0,0,0,0,0,0,0,0,0,0,0
TW6056S,Tray Hyacinth Oval w/Handles 3,0,0,0,0,0,0,0,0,0,0,0,0,0
TW6057L,Tray Hyacinth Rect. w/Handles,0,0,0,0,0,0,0,0,0,0,0,0,0
TW6057S,Tray Hyacinth Rect. w/Handles,0,0,0,0,0,0,0,0,0,0,0,0,0
TW6058L,Tray Hyacinth Boat w/Wood Hand,0,0,0,0,0,0,0,0,0,0,0,0,0
TW6058M,Tray Hyacinth Boat w/Wood Hand,0,0,0,0,0,0,0,0,0,0,0,0,0
TW6058S,Tray Hyacinth Boat w/Wood Hand,0,0,0,0,0,0,0,0,0,0,0,0,0
TW6078NA,Tray Hyacinth Rect. w/Handles,0,0,0,0,0,0,0,0,0,0,0,0,0
TW6079L,Tray Hyacinth Boat w/Handles 4,0,0,0,0,0,0,0,0,0,0,0,0,0
TW6079S,Tray Hyacinth Boat w/Handles 3,0,0,0,0,0,0,0,0,0,0,0,0,0
UMABB,Natural Fibre A Mesh Baby Blue,1,4,0,2,0,0,1,0,0,1,0,1,10
UMABG,Natural Fibre A Mesh Green,1,0,0,5,0,1,1,0,0,0,1,2,11
UMABL,Natural Fibre A Mesh Blue,0,0,0,3,1,0,0,0,1,0,0,2,7
UMABP,Natural Fibre A Mesh Baby Pink,0,3,0,1,0,0,3,3,0,4,1,6,21
UMABR,Natural Fibre A Mesh Brown,0,0,0,4,0,1,0,0,0,0,0,1,6
UMABU,Natural Fibre A Mesh Burgundy,1,1,0,2,2,0,3,2,1,4,1,1,18
UMACR,Natural Fibre A Mesh Cream,0,12,3,4,5,3,3,2,2,4,1,2,41
UMAHP,Natural Fibre A Mesh Hot Pink,0,3,0,6,2,0,6,0,4,3,0,1,25
UMALA,Natural Fibre A Mesh Lavender,0,1,0,1,1,0,2,0,1,0,1,5,12
UMALI,Natural Fibre A Mesh Lime,1,3,1,2,0,0,6,0,1,0,0,1,15
UMAMO,Natural Fibre A Mesh Moss,0,0,1,1,0,0,0,0,1,0,0,3,6
UMANA,Natural Fibre A Mesh Natural,2,1,2,5,1,1,2,0,0,0,1,8,23
UMAOR,Natural Fibre A Mesh Orange,1,3,0,8,0,0,6,0,3,0,0,2,23
UMAPU,Natural Fibre A Mesh Purple,0,8,6,8,1,3,7,1,2,0,0,0,36
UMARD,Natural Fibre A Mesh Red,0,0,1,0,0,1,4,0,2,2,3,1,14
UMAWH,Natural Fibre A Mesh White,0,0,0,4,0,5,2,2,16,3,2,48,82
UMAYE,Natural Fibre A Mesh Yellow,1,4,0,5,3,3,4,3,1,7,0,0,31
VALENTINESINDENT,5% off Valentines plush toys,0,0,0,0,0,0,0,0,0,0,0,0,0
VAZ1RE,Vazpak 1 red 11x20cmH,0,0,0,0,0,0,0,0,0,0,0,0,0
VAZBKM,Vaz Black Medium Pack of 10,3,7,0,6,3,5,3,2,5,11,7,3,55
VAZBKS,Vaz Black Small Pack of 10,12,14,14,8,9,8,11,8,10,15,12,7,128
VAZLINM,Vaz Liner Med,10,14,11,0,10,100,81,0,0,20,15,0,261
VAZLINS,Vaz Liner Sm,10,14,11,16,10,100,0,0,10,10,50,0,231
VAZMOM,Vaz Moss Medium Pack of 10,4,13,1,3,1,3,15,40,9,3,23,5,120
VAZMOS,Vaz Moss Small Pack of 10,7,33,4,2,3,8,10,7,12,2,3,7,98
VAZNAM,Vaz Natural Medium Pack of 10,22,34,9,20,11,31,8,19,17,23,14,10,218
VAZNAS,Vaz Natural Small Pack of 10,56,69,17,42,47,79,54,74,35,69,33,40,615
VAZRES,Vaz Red Small Pack of 10,0,5,1,2,4,2,4,25,8,8,22,2,83
VAZTRIAL,Vaz Trial Pack,0,0,0,0,0,0,0,0,0,0,0,0,0
VAZWHM,Vaz White Medium Pack of 10,44,39,10,16,23,19,18,25,29,31,56,5,315
VAZWHS,Vaz White Small Pack of 10,55,74,25,23,21,47,30,36,28,42,31,16,428
VAZYES,Vaz Yellow Small Pack of 10,0,1,0,1,4,2,2,15,1,1,21,2,50
VBK655,Brown Kraft Paper 250 Sheets,3,7,0,3,4,4,14,3,0,2,7,0,47
VCHA,Charmer Bear 25cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VCHO-,Chocolate Bear 35cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VCNO,Casanova Bear 35cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VCOP,Copper Bear 35cm,3,17,0,0,0,0,0,50,36,576,33,-1,714
VCUT,Cutie Bears 20cm,0,0,12,0,48,0,0,4,0,405,-12,-7,450
VDAD1,Dashing Dan Bear 38cm,0,0,0,0,0,0,0,0,0,120,2,-2,120
VDAD2,Dashing Dan Bear 46cm,0,0,0,0,0,0,0,0,0,48,-2,-2,44
VDAR1,Darlington Bear 25cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VDAR2,Darlington Bear 33cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VDEW1,Dewie Bear 20cm,0,0,0,0,0,0,0,1,0,60,140,0,201
VDEW2,Dewie Bear 25cm,0,0,0,0,0,0,0,0,0,38,130,0,168
VDGI,Doggone It Dog 28cm,64,0,0,0,0,0,0,0,0,0,0,0,64
VDMP1,Dimples Bear 21cm,94,244,115,10,1,0,8,17,0,97,19,0,605
VDMP2,Dimples Bear 26cm,0,4,87,0,90,10,8,16,6,155,0,0,376
VFIL,Forever In Love Bear 39cm,0,0,0,0,0,0,0,0,0,84,6,2,92
VFRE,Freddy Frog 25cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VGAL1,Gallant Bear 32cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VGAL2,Gallant Bear 42cm,1,0,1,2,0,0,1,1,2,97,-7,0,98
VGRA,Granville Gorilla 31cm,3,0,0,2,0,2,0,0,6,503,28,-4,540
VGRC,Graceful Bear 39cm,0,0,0,0,0,0,0,0,0,31,-3,-2,26
VH1,Votive Shot Glass,0,0,0,0,0,0,0,0,0,0,0,0,0
VH2,Votive Shot Glass Frosted,0,0,0,0,0,0,0,0,0,0,0,0,0
VHBD,Hot Babe Devil 25cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VHC01,Glass Cube 7.5cmH,36,45,0,0,0,6,25,0,3,12,0,0,127
VHKM,Hugs and Kisses Monkey 35cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VHON,Honey Bee 26cm,0,9,0,0,0,0,0,0,0,0,0,0,9
VHOS,Hot Stuff Bear 29cm,11,1,1,1,0,0,2,1,0,66,-6,0,77
VHPA1,Heart Patch Bear 1 25cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VHPA3,Heart Patch Bear 3 35cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VHPB1,Heart Patch Bear 19cm,4,12,314,110,6,0,18,0,0,108,-5,0,567
VHPB2,Heart Patch Bear 26cm,0,0,0,2,6,0,0,0,0,85,77,0,170
VHPK3,Heart Pick 3 31cm Bag of 12,0,0,0,0,0,0,0,5,1,55,31,-4,88
VHST,Heart Stitch Bear 20cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VHTH1,Heart Throb Bear 52cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VHTH2,Heart Throb Bear 83cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VHTH3,Heart Throb Bear 120cm,0,0,0,0,0,0,0,0,0,0,0,0,0
VHUB,Hunny Bunny 30cm,40,-2,0,2,0,0,0,3,17,195,14,7,276
VIAPR,Vilene Apricot Roll 60cmx50m,10,4,3,9,2,2,6,3,5,1,5,3,53
VIAPS,Vilene Apricot Sheets PK/100,2,2,0,0,1,1,1,0,1,0,2,1,11
VIAVR,Vilene Avocado Roll 60cmx50m,5,1,1,2,4,1,0,0,0,0,0,0,14
VIAVS,Vilene Avocado Sheets PK/100,0,1,0,0,1,0,1,4,2,3,1,0,13
VIBBR,Vilene Baby Blue Roll 60cmx50m,3,4,0,4,1,1,0,0,0,0,0,0,13
VIBBS,Vilene Baby Blue Sheets PK/100,0,0,0,1,0,0,1,1,0,0,0,0,3
VIBKR,Vilene Black Roll 60cmx50m,0,2,3,2,1,4,0,3,2,8,3,0,28
