
TEDDYTIME
PO Box 96231
BALMORAL 1342

Analyse Inventory [Summary]
16/04/2020,Page 1
4:06:25 pm
Item No.,Item Name,On Hand,Committed,On Order,Available
CS26,Card White Rose PK/10 12cm,360,0,0,360
CS27,Card Red Rose PK/10 12cm,26,0,0,26
CS29,Card Tulip Birthday PK/10 12cm,292,2,0,290
CS30,Card Bunch of Roses PK/10 12cm,313,1,0,312
CS31,Card Sunflowers PK/10 12cm,304,1,0,303
CS33,Card Rose Bouquet PK/10 12cm,18,0,0,18
CS34,Card Pink Proteas PK/10 12cm,71,2,0,69
CS35,Card Yellow Rose PK/10 12cm,104,0,0,104
CS36,Card Protea PK/10 12cm,70,0,0,70
CS37,Gift Card 12cm x 12cm,278,2,0,276
CS38,Gift Card 12cm x 12cm,282,1,0,281
CS39,Gift Card 12cm x 12cm,281,1,0,280
CSC,Cello Clear 150 Sheets 30mic,30,0,0,30
CSCCES,Cello Circle Cerise Sheets,9,0,0,9
CSCMIXS,Cello Circle MIX Sheets,27,0,0,27
CSCPUS,Cello Circle Purple Sheets,39,0,0,39
CSCSPS,Cello Circle Soft Pink Sheets,45,0,0,45
CSCWHR,Cello Circle White Roll,11,0,0,11
CSEDBS,Cello Sentences Blue Sheets,4,0,0,4
CSEMCS,Cello Sentences Mocha Sheets,9,0,0,9
CSEMOS,Cello Sentences Moss Sheets,32,0,0,32
CSEPKS,Cello Sentences Pink Sheets,38,0,0,38
CSEWHS,Cello Sentences White Sheets,1,0,0,1
CSH1,Cello Sleeve 35x22.5x7.5cm,104,0,0,104
CSH2,Clear Cello Sleeve 40x29x12cm,76,0,0,76
CSH3,Clear Cello Sleeve 40x33x16cm,81,0,0,81
CSH4,Clear Cello Sleeve 45x33x10cm,97,0,0,97
CSH5,Clear Cello Sleeve 46x14x5cm,101,0,0,101
CU6501,Scissors Florist and Craft,47,0,0,47
CUB5,Florist Bud Knife Pack of 5,16,0,0,16
CUBR,Scissors Florist & Ribbon 22cm,155,0,0,155
CUC,Scissors Florist and CRAFT,141,0,0,141
CUTP,Trimmer Picker Garden Shears,14,0,0,14
CVS-02,Cello Sleeve V Shape LARGE,37,0,0,37
CVS-03,Cello Sleeve V Shape MEDIUM,68,0,0,68
CVS-04,Cello Sleeve V Shape SMALL,87,0,0,87
CWDHPS,Cello Words Hot Pink Sheets,55,0,0,55
CWDPUS,Cello Words Purple Sheets,76,0,0,76
CWDRES,Cello Words Red Sheets,85,0,0,85
CWDWHS,Cello Words White Sheets,45,0,0,45
DEAM,Eamon Bunny 18cm,"1,198",0,0,"1,198"
DEMRD,Double Eye Mesh Red Roll,14,0,0,14
DM001,Diamond Mesh White Roll,20,0,0,20
DM002,Diamond Mesh Black Roll 60cm x,35,0,0,35
DM003,Diamond Mesh Baby Pink Roll,7,0,0,7
DM004,Diamond Mesh Cerise Roll,7,0,0,7
DM006,Diamond Mesh Orange Roll,47,0,0,47
DM732,Design Master Spray Super Silv,3,0,0,3
E283956,Wedding Box and Lid White,14,0,0,14
ECWHR,ECO Vilene White Roll 60x50cm,43,0,0,43
ECWHS,ECO Vilene White Sheets PK/100,135,0,0,135
EN,Envelopes for Cards Box of 500,53,0,0,53
EN100NA,Brown Envelopes 100 Pack,76,1,0,75
EP5070BB,Embossed Paper B.Blue Sheets,4,0,0,4
EP5070BYE,Embossed Paper Yellow Sheets,4,0,0,4
EP5070CH,Embossed Paper Chocolate Sheet,11,0,0,11
EP5070HP,Embossed Paper Hot Pink Sheets,7,0,0,7
EP5070VI,Embossed Paper Violet Sheets,5,0,0,5
EXCAR,EXCAR ITEM SALE -,788,6,0,782
EXCAR D,EXCAR D,26,0,0,26
EXCAR H,EXCAR H,500,0,0,500
EXCAR J,EXCAR J,500,0,0,500
EXCAR R,EXCAR R,500,0,0,500
EXCAR W,EXCAR W,500,0,0,500
FAULTY,FAULTY,"12,959.75",0,0,"12,959.75"
FAULTY1,FAULTY1,"1,105.9",0,0,"1,105.9"
FAULTY2,FAULTY2,398,0,0,398
FAULTY3,FAULTY3,277,0,0,277
FAULTY4,FAULTY4,263,0,0,263
FAULTY5,FAULTY5,282,0,0,282
FAULTY6,FAULTY6,769,0,0,769
FB1,Flax Bag 20 x 23cm,0,12,30,18
FB1212,Flax Bag 12x12cm,0,0,22,22
FB1414,Flax Bax 14x14cm. Pk 10,0,0,16,16
FB2,Flax Bag 30x30cm. Pk 10,0,3,19,16
FBCUBE,Flax Bag CUBE 12x12cm,0,0,36,36
FC001R,Cello Frosted Green Flowers,9,0,36,45
FC001S,Cello Frosted Green Flowers SH,12,0,11,23
FC002R,Cello Frosted Pink Flowers,9,0,0,9
FC002S,Cello Frosted Pink Flowers SH,23,0,0,23
FC5060,Frosted Cello Roll 60cmx50m,50,0,0,50
FD010PP,FDir Pink-Purple Bucket T15xB1,"2,088",0,0,"2,088"
FD010PU,FDir Purple Bucket T15xB12xH13,"1,512",0,0,"1,512"
FD010SI,FDir Silver Bucket T15xB12xH13,"2,016",0,0,"2,016"
FD010TE,FDir Teal Bucket T15xB12xH13.5,72,0,0,72
FD010WH,FDir White Bucket T15xB12xH13.,"1,524",0,0,"1,524"
FDDISMED,0.063 T:Dia:26.8 H:35.2 B:Dia:,300,0,0,300
FDDISSM,0.031 T:Dia:23 H:26 B:Dia:15,240,0,0,240
FDDISXS,0.022 T:Dia:20.5 H:22 B:Dia:14,360,0,0,360
FDGMED,FD Galv Medium T26.8xD17xH35.2,100,0,0,100
FDGSM,FD Galv Small T23xD15xH26,100,0,0,100
FF34,Flower Frog 3.5x3.5x2cm,46,0,0,46
FF40,Flower Frog 4.3x4.3x2cm,30,0,0,30
FF50,Flower Frog 5.3x5.3x2.2cm,17,0,0,17
FF60,Flower Frog 6.1x6.1x2.2cm,22,0,0,22
FFNBKR,Non Woven Vilene Black Roll,8,0,0,8
FFNBKS,Non Woven Vilene Black Sheets,7,0,0,7
FFPNA,Flax Flower Pot. Natural. 16cm,0,1,52,51
FL002CR,Artificial Gerbera Cream 57cm,26,0,0,26
FL002GN,Artificial Gerbera Green 57cm,101,0,0,101
FL002OR,Artificial Gerbera Orange 57cm,73,0,0,73
FL002PK,Artificial Gerbera Pink 57cm,173,0,0,173
FL002PU,Artificial Gerbera Purple 57cm,40,0,0,40
FL002WH,Artificial Gerbera White 57cm,359,0,0,359
FL009DP,Artificial Magnolia Bouquet,32,0,0,32
FL010,Artificial Lavender Bunch 38cm,182,0,0,182
FL018,Artifical T Drop Rose Bouquet,1,0,0,1
FL029LA,Artificial Flower Bouquet LAV,15,0,0,15
FL044PK,Artificial Orchid Pink 75cmH,78,6,0,72
FL044PKGN,Artificial Orchid Pink & Green,172,6,0,166
FL044WH,Artificial Orchid White 75cmH,115,2,0,113
FL044YE,Artificial Orchid Yellow 75cmH,162,4,0,158
FL045BL,Artificial Blue Hydrangea 72cm,7,6,0,1
FL045LPK,Artificial Pink Hydrangea 72cm,45,6,0,39
FL047DPK,Artificial Dark Pink Peony,60,9,0,51
FL047LPK,Artificial Light Pink Peony,6,9,0,-3
FL048DPK,Artificial Mixed Bouquet 30cmH,182,0,0,182
FL049PK,Artificial Ranuncula Bouquet,10,0,0,10
FL051CR,Artificial Peony Lily Bouquet,21,0,0,21
FL052PK,Artificial Peony Bouquet 26cmH,217,0,0,217
FL053BL,Artificial Hydrangea Bouquet,15,0,0,15
FL053PK,Artificial Hydrangea Bouquet,114,0,0,114
FL054MX,Artificial Rose Bouquet  24cmH,119,1,0,118
FL054RE,Artificial Rose Bouquet  24cmH,154,0,0,154
FL055DPK,Artificial Single Pink Rose,404,0,0,404
FL056DPK,Artificial Rose Spray 37cmH,502,0,0,502
FL056PK,Artificial Rose Spray 37cm,261,0,0,261
FL056RE,Artificial Rose Spray 9x37cmH,166,0,0,166
FL056WH,Artificial Rose Spray 37cm,191,0,0,191
FL057RE,Artificial Single Rose 39cmH,288,0,0,288
FL058OR,Artificial Orange Coreopsis,3,0,0,3
FL059PK,Artificial Camellia Spray 47cm,9,0,0,9
FL060,Bouquet White and Pink 25cm,172,0,0,172
FL061,Red Rose Bouquet  26cm,185,0,0,185
FL063,Peony Bundle x3 Red 26cm,163,0,0,163
FL068,Eucalyptus Bouquet  51cm,195,9,0,186
FL069,Eucalyptus Bundle  50cm,238,0,0,238
FL070,Single leaf Monstera 78cm,367,0,0,367
FL071DPK,Artificial Rose Stem 51cm,171,0,0,171
FL071PK,Artificial Rose Stem 51cm,215,6,0,209
FL071VPK,Artificial Rose Stem 51cm,256,0,0,256
FL071WH,Artificial Rose Stem 51cm,237,0,0,237
FL072PK,Artificial Rose Spray 37cm,234,0,0,234
FL073CO,Artificial Peony Bouquet 27cm,72,0,0,72
FL073PK,Artificial Peony Bouquet 27cm,97,0,0,97
FL074WH,Artificial Gerbera Bouquet 28c,115,0,0,115
FL075CR,Artificial Rose Stem 28cm,87,0,0,87
FL075PK,Artificial Rose Stem 28cm,125,0,0,125
FL076DPK,Artificial Rose Bouquet  38cm,118,0,0,118
FL076LPK,Artificial Rose Bouquet  38cm,139,0,0,139
FL077,Artificial Peony Bouquet  31cm,179,1,0,178
FL078,Artificial Rose Bouquet 24cm,257,0,0,257
FL080,Artificial Red Rose Bouquet,311,0,0,311
FL081CR,Artificial Single Cream Rose,624,0,0,624
FL081PK,Artificial Single Pink Rose,637,0,0,637
FL081RE,Artificial Single Red Rose,501,0,0,501
FL082BU,Artificial Red Rose Bouquet,441,0,0,441
FL082PK,Artificial Pink Rose Bouquet,466,0,0,466
FL082WH,Artificial White Rose Bouquet,379,0,0,379
FL083,Artificial Peony Bouquet,150,10,0,140
FL084,Artificial Rose Bouquet,333,0,0,333
FL085,Artificial Mixed Flower Bouque,169,6,0,163
FL086,Artificial Mixed Flower Bouque,174,0,0,174
FL087,Artificial Pink Magnolia Bunch,251,6,0,245
FL088,Artificial Peony Bouquet,196,0,0,196
FL089,Artificial Peony Bouquet,261,0,0,261
FL090,Artificial Rose Bouquet,293,0,0,293
FL091,Artificial Rose Bouquet,265,0,0,265
FL092BU,Artificial Peony Single Stem,944,0,0,944
FL092OR,Artificial Peony Single Stem,958,0,0,958
FL092PK,Artificial Peony Single Stem,968,2,0,966
FL093DP,Artificial Dahlia Single Stem,806,10,0,796
FL093PU,Artificial Dahlia Single Stem,779,0,0,779
FL094BU,Artificial Dahlia Single Stem,608,0,0,608
FL094CR,Artificial Dahlia Single Stem,650,20,0,630
FL095BU,Artificial Dahlia Single Stem,709,0,0,709
FL095DP,Artificial Dahlia Single Stem,705,0,0,705
FL096,Artificial Rose Bouquet 24cm,511,0,0,511
FL097,Artificial Hydrangea Rose  35c,252,0,0,252
FL098,Artificial Rose Bush 25cm,341,10,0,331
FL099,Artificial Magnolia Bush 35cm,333,0,0,333
FL100,Artificial Rose Bouquet 29cm,253,10,0,243
FL101BU,Artificial Flower and Greenery,382,0,0,382
FL101DP,Artificial Flower and Greenery,391,0,0,391
FL102,Artificial Morning Glory Bundl,291,0,0,291
FLNWCE,Floral Nonwoven Cerise Roll,39,0,0,39
FLNWCOF,Floral Nonwoven Coffee Roll,53,0,0,53
FLNWCR,Floral Nonwoven Cream Roll,21,0,0,21
FLNWLA,Floral Nonwoven Lavender Roll,59,0,0,59
FLNWWH,Floral Nonwoven White Roll,53,0,0,53
FLOS,FlosPac Flower Life Support,27,0,0,27
FMAT,Flax Mat 60cm x 60cm. Pk 10.,0,7,39,32
FPB01,Clear Plastic Bag 26cmH,"1,213",0,0,"1,213"
FPB02,Clear Plastic Bag 16cmH,404,0,0,404
FPB05SP,Pink Flower Bag Pk/10 20cmH,55,0,0,55
FPB05WH,White Flower Bag,23,0,0,23
FPB05YE,Yellow Flower Bag Pk/10 20cmH,37,0,0,37
FS012,Flower Bucket Stand 12 Bucket,3,0,0,3
FS015,Flower Stand Trolley 15 Vases,14,0,0,14
FWINE,Flax Wine Bag. 14cm x 33cmH. P,19,0,0,19
G1163,Chantilly Newborn Girl 48cm,1,0,0,1
GADM,Adam Bear 50cm,108,1,0,107
GANM,Ani-Mates 25.5cm DONKEY ONLY,12,0,0,12
GARC1,Archie Bear 24cm,730,0,0,730
GARC2,Archie Bear 36cm,452,0,0,452
GARL,Arlo Big Eyes Lion 27cm,523,0,0,523
GAUB,Aubrey Bear 20cm,757,0,0,757
GAUR,Aurora Llama 25cm,859,0,0,859
GAVI,Aviator Bear 20cm,981,500,0,481
GBB2,Big Baby Bear 56cm,1,0,0,1
GBBE2,Baby Bee 26cm,103,0,0,103
GBDOG1,Bulldog 5 colours 16.5cmx14cmH,562,0,0,562
GBDOG2,Bulldog 5 colours 20cmx16cmH,61,0,0,61
GBDR,Burny Dinosaur,672,0,0,672
GBEE1,Busy Buzzy Bee 15cm,5,0,576,581
GBEL,Bella Cat 38cm,"1,139",3,0,"1,136"
GBEO,Big Eyes Owl 18cm,754,6,0,748
GBEP1,Big Eyes Panda 20cm,854,3,0,851
GBERRY,Gold Berry on Wire,1,0,0,1
GBHU,Blanket Huggers (Frog Only),4,0,0,4
GBIG,Big Eyes Cat 26cm,138,0,0,138
GBIL2,Billy Bear 27cm,1,0,0,1
GBIN,Binky Elephant 27cm,183,0,0,183
GBLBR,Gourmet Box Kraft,3,0,0,3
GBLK,Blake Bear 35cm,944,0,0,944
GBLN,Belinda Bear 40cm,38,0,0,38
GBND,Bindy Ragdoll 30cm,812,4,0,808
GBOB,Bobbie Bunny 15cm,60,0,0,60
GBOD1,Bohdi Bear 100cm,51,1,0,50
GBPR1,Baby Precious 26cm,315,0,0,315
GBPR2,Baby Precious 42cm BLUE ONLY,50,0,0,50
GBRA,Brand Bears 20cm,880,2,0,878
GBRB,Brainy Box Bear 30cm,134,0,0,134
GBRG,Bridget Bunny 30cm,496,0,0,496
GBRN,Bronte Dinosaur 23cmH 26cmL,367,0,0,367
GBRU,Bruno Bunny 23cm,549,0,0,549
GBST1,Bright Sparks Teddy 25cm,0,0,912,912
GC101,Card Get Well 7cm PK/10,94,0,0,94
GC107,Card Rose Bouquet 7cm PK/10,600,1,0,599
GC108,Gift Card Camelias 7cm PK/10,133,0,0,133
GC109,Card Pink Proteas 7cm PK/10,687,1,0,686
GC110,Gift Card Kiwi 7cm PK/10,243,0,0,243
GC111,Card Green Lizard 7cm PK/10,377,0,0,377
GC112,Gift Card Butterfly 7cm PK/10,10,0,0,10
GC114,Card Abstract Flower 7cm PK/10,429,0,0,429
GC115,Card Peony Bouquet 7cm PK/10,374,0,0,374
GC116,Gift Card Love You 7cm PK/10,411,0,0,411
GC117,Gift Card You Rock 7cm PK/10,447,0,0,447
GC118,Card Yellow Rose 7cm x 7cm,497,0,0,497
GC119,Card Chrysanthemum 7cm PK/10,381,0,0,381
GC120,Gift Card Protea 7cm PK/10,481,1,0,480
GC121,Gift Card Hibiscus 7cm PK/10,298,0,0,298
GC122,Card Pink Dahlia 7cm PK/10,461,0,0,461
GC124,Gift Card 7cm x 7cm,571,4,0,567
GC125,Gift Card 7cm x 7cm,634,1,0,633
GC126,Gift Card 7cm x 7cm,635,1,0,634
GC127,Gift Card 7cm x 7cm,614,3,0,611
GC128,Gift Card 7cm x 7cm,621,3,0,618
GC129,Gift Card 7cm x 7cm,648,2,0,646
GC130,Gift Card 7cm x 7cm,641,2,0,639
GC131,Gift Card 7cm x 7cm,622,3,0,619
GC132,Gift Card 7cm x 7cm,617,3,0,614
GC133,Gift Card 7cm x 7cm,638,1,0,637
GC134,Gift Card 7cm x 7cm,627,2,0,625
GC25,Glass Conical Vase 25cmH,50,0,0,50
GC31,Gift Card Fern 7cm PK/10,673,0,0,673
GC37,Gift Card Red Rose 7cm PK/10,612,0,0,612
GC46,Card Bunch of Roses 7cm PK/10,664,0,0,664
GC48,Gift Card Frangipani 7cm PK/10,339,0,0,339
GC49,Gift Card Tulips 7cm PK/10,468,1,0,467
GC53,Card Red Roses Heart 7cm PK/10,138,0,0,138
GC61,Card Flower Bouquet 7cm PK/10,46,0,0,46
GC63,Card White Roses 7cm PK/10,36,0,0,36
GC83,Gift Card Pink Roses 7cm PK/10,96,0,0,96
GC87,Gift Card Sunflowers 7cm PK/10,267,0,0,267
GC89,Card Happy Birthday 7cm PK/10,635,2,0,633
GC9,Assorted Gift Cards PK/72,246,0,0,246
GC92,Card Pink Gerbera 7cm PK/10,305,0,0,305
GC93,Gift Card Pohutakawa 7cm PK/10,209,0,0,209
GC97,Card Pink Orchid 7cm PK/10,122,0,0,122
GC99,Card White Orchid 7cm PK/10,49,0,0,49
GCLC,Colourful Cat 21.5cm,40,0,0,40
GCLG1,Clever Grad Bear 20cm,0,0,480,480
GCOOL1,Cool Cat 1 17cm,493,0,0,493
GCOOL2,Cool Cat 2 36cm,120,0,0,120
GCSD,Cassidy Bear 33cm,616,0,0,616
GCY12,Glass Cylinder Vase 12cmH,53,0,0,53
GCY1712,Glass Cylinder Vase 17x12cmH,28,0,0,28
GCY2512GRY,Cylinder Vase Chrome Grey,16,0,0,16
GCY3012GRY,Cylinder Vase Chrome Grey,18,0,0,18
GDAV,Davina Cow 20.5cm,111,1,0,110
GDIGD1,Diggity Dog 1 17cm,457,0,0,457
GDIGD2,Diggity Dog 2 36cm,116,0,0,116
GDRN,Darren Dog 38cm,558,0,0,558
GDRO,Drogo Dragon,616,0,0,616
GDRY1,Dryden Dragon 30cm,828,0,0,828
GDRY2,Dryden Dragon 50cm,658,0,0,658
GDYS,Dyson Donkey 20cm,378,0,0,378
GEDM,Edmond Bear 40cm,111,0,0,111
GEFF,Effy Elephant 66cm,38,0,0,38
GEMO1,Emoji 9 assorted 22cm,567,0,0,567
GERTC,Gerbera Tube Clear Bag of 100,116,0,0,116
GERTG,Gerbera Tube Green Bag of 100,38,0,500,538
GERTP,Gerbera Straw Paper 250pk,387,0,0,387
GESE,Esmee Unicorn 66cm,55,0,0,55
GFYF,Fyfe Elephant 29cm,50,0,0,50
GGEN,Gene Giraffe 26cm,325,0,0,325
GGEO1BC,Georgie Bear 25cm,248,0,0,248
GGEO1PB,Georgie Bear Pink & Blue 25cm,279,0,0,279
GGEO2BC,Georgie Bear  35cm,112,0,0,112
GGEO2PB,Georgie Bear 35cm,37,0,0,37
GGHM2,Gingham Bear 25cm,18,0,0,18
GGOL,Golly Doll 30cm,139,0,0,139
GGRY,Grayson Panda 66cm,34,0,0,34
GGWE1,Gwen Kiwi 15cm,516,0,0,516
GGWE2,Gwen Kiwi 24cm,245,1,0,244
GGWS,Get Well Soon Bear 19cm,297,0,0,297
GHAE,Harlan Elephant 29cm,101,0,0,101
GHBP,Happy Birthday Poodle 24cm,537,0,0,537
GHEC,Hector Dog 33cm,531,0,0,531
GHEW,Hewie Cow 20.5cmH,209,0,0,209
GHUB,Hubert Lamb 29cm,135,0,0,135
GIRI,Iris Bear 19cm,228,0,0,228
GIVY,Ivy Bear 21cm,709,0,0,709
GJ008,Glass Candy Jar with Lid 24cmH,42,0,0,42
GJ016,Glass Candy Jar Stack 3 Tiers,30,0,0,30
GJAD,Jade Sloth 26cm,"1,252",0,0,"1,252"
GJAS,Jason Dog 31cm,546,0,0,546
GJAY,Jay Giraffe 18cm,733,0,0,733
GJEF,Jeff Giraffe 25cm,38,0,0,38
GJET,Jethro Giraffe 27cm,310,0,0,310
GJLN1,Julian Bear 31cm,299,0,0,299
GJLN2,Julian Bear 38cm,223,0,0,223
GJRM,Jerome Dog 28cm,203,0,0,203
GJUD1,Jude Bear 25cm,0,6,800,794
GJUD2,Jude Bear 30cm,0,8,"1,200","1,192"
GJUS,Justin Dog 66cm,67,0,0,67
GKAD2,Kadin Bear 34cm,51,0,0,51
GKEA,Keaton Bear 33cm,721,0,0,721
GKEE,Keegan Bear 20cm,772,4,0,768
GKEI,Keisha Cat 26cm,216,0,0,216
GKIE,Kieran Cow 30cm,150,0,0,150
GKIG,Kingsley Bear 16cm,0,8,"1,200","1,192"
GKIR,Kirby Cat 15cm,946,0,0,946
GKIT,Kitty Kitten 20cm,267,0,0,267
GKLS,Kelsey Bear 15cm,52,0,0,52
GKYE,Kye Kiwi 20cm,808,0,0,808
GL0721,Glass Vase 7x22cm d6.5 h21.8,0,0,720,720
GL0722,Glass Bud Vase d6.9 h21.8,0,0,720,720
GL0907,Glass Bowl 9x7cm d8.9 h7.1,0,0,480,480
GL1014,Glass Vase 10x14cm d9.8 h13.5,0,0,600,600
GL1217,Glass Vase 12x17cm d11.5 h16.6,0,0,600,600
GL1322,Glass Vase 13x22cm d12.8 h22.4,0,0,600,600
GL1425,Glass Vase 14x25cm d13.3 h24.9,0,0,600,600
GL1512,Glass Vase 15x12cm d15.3 h12.1,0,0,480,480
GL1625,Glass Vase 16x25cm d15.7 h24.9,0,0,300,300
GL1815,Glass Bowl 18x15cm d17.9 h15.1,0,0,600,600
GL21,Ball Vase with Rope detail 11x,24,0,0,24
GL33,Glass Vase w/Newsprint Fabric,1,0,0,1
GL50,Set of 3 Bottles in Wire Rack,491,0,0,491
GL54,Vase with Twine Detail 15x29cm,73,0,0,73
GL57,Rose Vase in Cane Holder 12x24,4,0,0,4
GL59,Vase with Twine & Shell Detail,104,0,0,104
GL65,Fish Bowl w/Wire & Rope 17cmH,26,0,0,26
GL66,Fish Bowl with Wire and Rope D,14,0,0,14
GL67,Rose Vase with Wire Detail,37,0,0,37
GL73,Set/3 Bottles in Wooden Rack,40,0,0,40
GL75,Vintage Glass Jar 14x28cmH,154,0,0,154
GL79,White Tray with 3 Mason Jars,296,0,0,296
GL80,Set of 3 Mason Jars with Jute,554,0,0,554
GL81,Set of 3 Bottles with Jute,278,0,0,278
GL82,Set of 2 Bottles with Jute,336,0,0,336
GL83,Set of 4 Bottles in Wire Rack,91,0,0,91
GL84,Set of 4 Bottles in Wire Rack,115,0,0,115
GL85,Set of 4 Bottles in Wire Rack,150,0,0,150
GLAC1,Lacey Lamb 21cm,384,2,0,382
GLAN,Long Animals 18cm,166,0,0,166
GLAY,Layla Llama 26.5cm,422,0,0,422
GLEI,Leigh Lamb 35cm,218,0,0,218
GLER,Leroy Lion 16.5cm,385,0,0,385
GLEX,Lexon Lion 38cm,505,1,0,504
GLFR,Lying Green Frog 25.5cm,37,0,0,37
GLGL,Glue Gun Hot Melt - Large,13,0,0,13
GLIA,Liam Bear 30cm,430,0,0,430
GLIN,Lindsay Bear 20cm,218,0,"1,080","1,298"
GLJAR,Glass Jar 10x17cm d10.4 h16.8,0,0,600,600
GLNE,Lennon Bunny 30cm,608,0,0,608
GLUN,Luna Unicorn 30cm,157,0,0,157
GMAI,Maisie Unicorn 28cm,121,0,0,121
GMAT,Mattie Lamb 20.5cmH,52,0,0,52
GMEL,Melinda Bear 27cm,529,0,0,529
GMFT,DO NOT SELL,24,0,0,24
GMIK1,Mikey Monkey 27cm,448,0,0,448
GMIK2,Mikey Monkey 33cm,383,0,0,383
GMIS,Mischief Monkey 38cm,328,0,0,328
GMKN1,Munchkin Bear 29cm,180,0,0,180
GMKN2,Munchkin Bear 35cm,275,0,0,275
GMLD,Melody Bunny 35.5cm,424,4,0,420
GMOC1,Mocha Bear 42cm,17,0,0,17
GMRA,Mariah Mermaid 45cm,453,6,0,447
GMUH1,Munchkin Baby with Heart 29cm,356,0,0,356
GMUH2,Munchkin Baby with Heart 35cm,239,0,0,239
GMYU1,Mystical Unicorn 1 17cm,468,0,0,468
GMYU2,Mystical Unicorn 2 36cm,121,0,0,121
GNAN,Nancy Bear 19cm,390,4,0,386
GNIK,Nika Hedgehog 16.5cm,424,0,0,424
GNIN,Nina Panda 27cm,325,0,0,325
GODE,Odette Bear 27cm,529,0,0,529
GOSW,Oswald Lion 25.5cm,157,1,0,156
GPAC,Paco Panda 20cm,593,0,0,593
GPAM,Pammy Panda 26cm,123,0,0,123
GPEA,Pearl Panda 16.5cm,533,0,0,533
GPIN2,Pinkie Jungle Cat 29cm,3,0,0,3
GPIR,Pirate Dog 23cm,613,0,0,613
GPLY,Polly Poodle 33cm,506,2,0,504
GPNK,Pinkie Panda 26cm,688,0,0,688
GPOP,Po Panda 18cm,71,0,0,71
GPSL,Presley Poodle 20cm,406,6,0,400
GPTHA1,Pantha Cat 1 17cm,564,0,0,564
GPTHA2,Pantha Cat 2 36cm,132,0,0,132
GRBC,Rainbow Cat 23cm,1,0,0,1
GRBN,Robin Rabbit 20cm,272,0,0,272
GRBR,Rainbow Bear 34cm,957,0,0,957
GRBR2,Rainbow Bear 48cm,233,0,0,233
GRBU,Rainbow Unicorn 23cm,0,3,0,-3
GRDG,Rainbow Dog 34cm,769,0,0,769
GRDG2,Rainbow Dog 48cm,128,0,0,128
GREM1,Remmie Bear 23cm,436,0,0,436
GREM2,Remmie Bear 40cm,306,0,0,306
GRHE,Rhea Ragdoll 41cm,497,0,0,497
GRIC,Ricky Rabbit 18cm,385,0,0,385
GRMK,Rainbow Monkey 48cm,323,0,0,323
GROR,Rory Bear 40cm,6,0,0,6
GROS,Rosa Rabbit 15cm,598,8,0,590
GRUB,Ruby Bear 20cm,0,6,"1,200","1,194"
GRV0612,Glass Rectangle Vase 6x18x12cm,15,0,0,15
GRV2012,Glass Rectangle Vase 20x12cmH,107,0,0,107
GSAW,Sawyer Bear 30cm,144,0,0,144
GSBAG,Glue Sticks Large 1kg Bag,30,0,0,30
GSCH1,Scholar Bear 19cm,676,0,0,676
GSCH2,Scholar Bear 26cm,17,0,0,17
GSCO2,Scottie Dog 38cm,242,0,"1,200","1,442"
GSFI,Splishy Fish 19cm,392,0,0,392
GSHK,Meanas Shark,345,0,0,345
GSHN1,Shannon Unicorn 23cm,304,0,0,304
GSLEB,Sleepytime Bear Blanket 30cm,740,0,0,740
GSLER,Sleepytime Rattle 14cm,219,0,0,219
GSMA1,Smarty Pants 23cm,565,0,0,565
GSNBB,Snuggles Blue Baby Bear,49,0,0,49
GSND,Snuggles Duck,83,0,0,83
GSNE,Snuggles Elephant,83,0,0,83
GSNPB,Snuggles Pink Baby Bear,21,0,0,21
GSNS,Snuggles Sheep,96,0,0,96
GSOR,Sorrel Sheep 25cm,368,0,0,368
GSPA,Sparky Dog 38cm,775,0,0,775
GSPI,Spider 26.5cm,986,0,0,986
GSPL,Splotch Bear 27cm,71,0,0,71
GSSMBAG,Glue Sticks Mini 1kg Bag,31,0,0,31
GSTD,Stripes Dog 18cmLx10cmH,"1,148",0,0,"1,148"
GSTG,Stretch Giraffe 23cm,234,2,0,232
GTAF,Taffy Triceratops 33cm,866,0,0,866
GTAW,Tawny Tiger 37cm,213,0,0,213
GTEG,Tegan Butterfly 18cm,666,0,0,666
GTOB1,Toby Bear 20cm,"1,983",4,0,"1,979"
GTOD,Todd Tiger 16.5cm,315,0,0,315
GTRI,Trixie Unicorn 18cm,135,6,720,849
GTRL,Tyrrell Polar Bear 37cm,130,0,0,130
GTRS,Tristan Bear 35.5cm,356,0,0,356
GTWE,Tweety Bird 20cm,909,2,0,907
GTYS1,Tyson Teddy 25cm,387,0,0,387
GTYS2,Tyson Teddy 34cm,419,0,0,419
GUMA1,Uma Unicorn 20cm,719,0,0,719
GUMB,Umber Unicorn 35cm,662,0,0,662
GV1CL,Ginger Glass Vase Clear 21cmH,"1,004",0,0,"1,004"
GV3CL,Ginger Glass Vase Clear 13x21c,107,0,0,107
GV3HP,Ginger Glass Vase H.Pink 21cmH,2,0,0,2
GV3WH,Ginger Glass Vase 3 White 13x1,12,0,0,12
GWEN,Wendy Ragdoll 41cm,438,0,0,438
GWLA,Willa Monkey 38cm,"1,029",0,0,"1,029"
GYBE2,Yellow Bee 26cm,379,0,0,379
H-1840,Pins STEEL 250g Box 38mmH,40,0,0,40
H-1843,Pearl RND Head Pin White 144pc,109,0,0,109
H-1845,Pins Pearl Head RND White (144,16,0,0,16
H-1847,Pearl Teardrop Pin White 144pc,75,0,0,75
